"","mag","rupture_complete","JB_complete","fm_type_code","vs30","rotD50_pga","ev_latitude","ev_longitude","st_latitude","st_longitude"
"3371",4.13,98.9271449097769,98.7,"NF",764.01457,0.516028,42.834,12.654,43.1942,13.7614
"3372",4.13,111.002387361714,110.8,"NF",659.198177,0.1025695,42.834,12.654,43.8011,12.3205
"3373",4.13,35.9302101301954,35.3,"NF",897.56078,3.5999785,42.834,12.654,42.9621,13.0498
"3374",4.13,61.4662509024261,61.1,"NF",600.159948,1.374575,42.834,12.654,43.0627,13.3352
"3375",4.13,56.69726624803,56.3,"NF",616.795006,1.023912,42.834,12.654,43.1927,13.1427
"3376",4.13,50.3477904182497,49.9,"NF",627.318459,0.7894725,42.834,12.654,42.3855,12.6811
"3377",4.13,89.0524003045398,88.8,"NF",553.164478,0.287844,42.834,12.654,43.6292,12.7595
"3378",4.13,111.900759604214,111.7,"NF",677.097888,0.598163,42.834,12.654,43.6077,13.5323
"3379",4.13,151.847884410682,151.7,"NF",470.162097,0.014423,42.834,12.654,41.71743,13.71202
"3380",4.13,68.0307283512385,67.7,"NF",672.411804,1.742533,42.834,12.654,43.4363,12.7822
"3381",4.13,77.2909438420828,77,"NF",551.851388,0.3342395,42.834,12.654,42.359901,13.3382
"3382",4.13,114.695858687225,114.5,"NF",525.450651,0.1230725,42.834,12.654,42.226398,13.7791
"3383",4.13,81.5756090997793,81.3,"NF",1001.812341,0.3029495,42.834,12.654,42.62279,13.60393
"3384",4.28,31.2808247973099,30.7,"SS",520.105951,21.9378125,41.472,15.623,41.199345,15.562856
"3385",4.28,34.6238357204975,34.1,"SS",356,3.1784655,41.472,15.623,41.249095,15.34229
"3386",4.28,132.435984535926,132.3,"SS",781.193806,0.08336,41.472,15.623,42.00328,14.199365
"3387",4.28,34.2299576394713,33.7,"SS",388.17674,7.052024,41.472,15.623,41.2595,15.9102
"3388",4.28,190.494514356713,190.4,"SS",998,0.16801,41.472,15.623,40.709572,17.652213
"3389",4.28,47.9766609926118,47.6,"SS",333.770561,8.302175,41.472,15.623,41.852642,15.360158
"3390",4.28,29.7121187396658,29.1,"SS",800,1.8949085,41.472,15.623,41.639696,15.89076
"3391",4.28,38.4707681233427,38,"SS",782.385837,2.8129025,41.472,15.623,41.70354,15.95803
"3392",4.28,30.6921814148164,30.1,"SS",815,4.5977095,41.472,15.623,41.634186,15.91132
"3393",4.28,50.259426976439,49.9,"SS",315.613003,4.573978,41.472,15.623,41.342414,16.193841
"3394",4.28,37.2859222763766,36.8,"SS",694,3.0585645,41.472,15.623,41.279228,15.265064
"3395",4.28,55.1274886059577,54.8,"SS",635.225228,14.3842775,41.472,15.623,41.9264,15.8792
"3396",4.28,60.7967926785616,60.5,"SS",509.708194,3.552143,41.472,15.623,40.928375,15.669073
"3397",4.28,41.931491745465,41.5,"SS",800,5.4829155,41.472,15.623,41.8426,15.5589
"3398",4.28,62.6877978557231,62.4,"SS",849,0.296983,41.472,15.623,41.27203,14.92612
"3399",4.28,40.6452949306559,40.2,"SS",865,7.291794,41.472,15.623,41.832181,15.570961
"3400",4.28,32.5576411921994,32,"SS",381.724927,8.9311555,41.472,15.623,41.691341,15.37362
"3401",4.28,31.0845620847391,30.5,"SS",386,4.134314,41.472,15.623,41.68116,15.385745
"3402",4.28,64.5793310587838,64.3,"SS",800,2.2718375,41.472,15.623,41.880758,16.170329
"3403",4.28,86.5083232989751,86.3,"SS",654.456878,0.203701,41.472,15.623,41.5461,14.5938
"3404",4.28,59.3043000127309,59,"SS",738.045544,0.815571,41.472,15.623,41.028,15.2366
"3405",4.28,60.0007499953126,59.7,"SS",1021.062527,0.4885535,41.472,15.623,41.513145,14.910201
"3406",4.28,155.11608556175,155,"SS",862.024081,0.133981,41.472,15.623,42.011539,13.9046
"3407",4.28,115.955336229084,115.8,"SS",1285.702547,0.170826,41.472,15.623,41.64188,14.25402
"3408",4.28,161.711347777452,161.6,"SS",470.162097,0.045758,41.472,15.623,41.71743,13.71202
"3409",4.28,77.3331106318632,77.1,"SS",499.945648,0.361124,41.472,15.623,41.3974,14.7057
"3410",4.28,43.614676428927,43.2,"SS",719.555238,1.559574,41.472,15.623,41.135,15.365
"3411",4.28,174.603121392488,174.5,"SS",525.450651,0.1193065,41.472,15.623,42.226398,13.7791
"3412",4.06,63.3127159423761,57.5,"SS",593,1.0792905,44.205,12.383,43.706772,12.188036
"3413",4.06,26.5092436708406,0.7,"SS",379.229617,8.700158,44.205,12.383,44.210281,12.38678
"3414",4.06,166.225930588461,164.1,"SS",466,0.309331,44.205,12.383,42.754048,12.003539
"3415",4.06,29.7860705699829,13.6,"SS",541,15.1828615,44.205,12.383,44.137005,12.241408
"3416",4.06,47.6488195026907,39.6,"SS",208,3.2120995,44.205,12.383,43.955116,12.735809
"3417",4.06,38.0465504349606,27.3,"SS",296,1.380088,44.205,12.383,44.199409,12.041916
"3418",4.06,99.3976357867731,95.8,"SS",1063.133872,1.246484,44.205,12.383,43.356972,12.597252
"3419",4.06,52.4818063713512,45.3,"SS",611.096989,3.5823795,44.205,12.383,43.799889,12.447514
"3420",4.06,41.7023980125844,32.2,"SS",568,7.805848,44.205,12.383,43.994366,12.107441
"3421",4.06,56.0589867907011,49.4,"SS",778.344775,1.1520575,44.205,12.383,44.170376,11.766935
"3422",4.06,169.188238361891,167.1,"SS",423,0.135969,44.205,12.383,42.792442,13.092422
"3423",4.06,51.3638978271704,44,"SS",335,1.837834,44.205,12.383,43.818159,12.262846
"3424",4.06,70.5649346347037,65.4,"SS",613,0.6644665,44.205,12.383,43.669587,12.043691
"3425",4.06,35.4853490894482,23.6,"SS",417.955699,4.621859,44.205,12.383,44.005657,12.485725
"3426",4.06,146.221373266701,143.8,"SS",883.359304,0.117701,44.205,12.383,44.0624,10.597
"3427",4.06,87.8902156101577,83.8,"SS",277,1.228421,44.205,12.383,43.4584,12.2336
"3428",4.06,146.418065825225,144,"SS",824.855804,0.2053425,44.205,12.383,43.305297,13.670091
"3429",4.06,52.3955150752428,45.2,"SS",659.198177,0.66028,44.205,12.383,43.8011,12.3205
"3430",4.06,150.747504125276,148.4,"SS",600.159948,0.341325,44.205,12.383,43.0627,13.3352
"3431",4.06,101.616238859741,98.1,"SS",509.465827,0.8647395,44.205,12.383,43.44183,12.9973
"3432",4.06,126.408900003125,123.6,"SS",259.711599,0.229511,44.205,12.383,44.6297,10.9492
"3433",4.06,75.5968914704831,70.8,"SS",553.164478,1.427198,44.205,12.383,43.6292,12.7595
"3434",4.06,108.583332054234,105.3,"SS",518.414094,0.901144,44.205,12.383,43.263,12.5246
"3435",4.06,116.74733401667,113.7,"SS",677.097888,1.111407,44.205,12.383,43.6077,13.5323
"3436",4.06,91.9034819797378,88,"SS",362.133652,1.906355,44.205,12.383,43.7052,13.2331
"3437",4.06,94.9720485195513,91.2,"SS",672.411804,3.24109,44.205,12.383,43.4363,12.7822
"3438",4.06,116.455184513185,113.4,"SS",526.413598,0.106159,44.205,12.383,44.35085,10.9765
"3439",4.71,150.003866616831,149.6,"NF",1193.442249,0.190427,45.016,7.365,46.30255,7.93038
"3440",4.71,118.81031100035,118.3,"NF",1417.320706,0.3931635,45.016,7.365,46.08007,7.40815
"3441",4.71,122.395302197429,121.9,"NF",1247.096671,0.1806,45.016,7.365,46.06318,6.89883
"3442",4.71,189.51949767768,189.2,"NF",1514.470146,0.0595975,45.016,7.365,46.4549,8.66316
"3443",4.71,124.586556257086,124.1,"NF",1318.656565,0.218327,45.016,7.365,46.05053,7.96399
"3444",4.71,150.203328857918,149.8,"NF",767.570529,0.0942925,45.016,7.365,46.36335,7.2993
"3445",4.71,136.344453499216,135.9,"NF",576,0.5556205,45.016,7.365,46.193636,7.835612
"3446",4.71,135.646747104381,135.2,"NF",565,0.4477665,45.016,7.365,46.2328,7.3832
"3447",4.71,135.945761243225,135.5,"NF",1453,0.1356955,45.016,7.365,46.2351,7.36423
"3448",4.71,144.818369000621,144.4,"NF",853.018669,0.6482765,45.016,7.365,46.2772,6.9205
"3449",4.71,133.952416924817,133.5,"NF",505,0.872027,45.016,7.365,46.177142,7.802367
"3450",4.71,199.503483678857,199.2,"NF",494.614922,0.2353215,45.016,7.365,46.8052,7.2161
"3451",4.71,147.710155371931,147.3,"NF",1124,0.343795,45.016,7.365,46.2908,7.88033
"3452",4.71,162.772110633241,162.4,"NF",377.538911,0.3341745,45.016,7.365,43.5644,7.1234
"3453",4.71,145.117504113046,144.7,"NF",1746,0.254338,45.016,7.365,43.753,6.922
"3454",4.71,96.4294560805981,95.8,"NF",1918.530373,0.389343,45.016,7.365,44.184,7.05
"3455",4.71,180.934684347695,180.6,"NF",850.270617,0.1278775,45.016,7.365,46.04,5.57
"3456",4.71,70.9578043628747,70.1,"NF",1295.701438,0.793241,45.016,7.365,44.786,6.538
"3457",4.71,136.04543358746,135.6,"NF",1239.494916,0.196115,45.016,7.365,44.108,6.225
"3458",4.71,95.6347217280419,95,"NF",1611.797964,0.463028,45.016,7.365,45.69,6.62
"3459",4.71,115.923077943954,115.4,"NF",1249.364125,0.2170225,45.016,7.365,43.986,7.553
"3460",4.71,78.1777461941696,77.4,"NF",1030,0.5546515,45.016,7.365,44.379738,6.96837
"3461",4.71,40.0406043910428,38.5,"NF",823.899606,6.2311585,45.016,7.365,44.70377,7.154374
"3462",4.71,68.8839603971781,68,"NF",357.891329,1.992662,45.016,7.365,44.41658,7.53608
"3463",4.71,83.2301027273186,82.5,"NF",328,2.266587,45.016,7.365,44.780481,8.356118
"3464",4.71,19.170028690641,15.7,"NF",383,17.6922835,45.016,7.365,44.875845,7.344133
"3465",4.71,86.4030670751913,85.7,"NF",932.766346,0.606016,45.016,7.365,44.244865,7.3262
"3466",4.71,43.3198568788033,41.9,"NF",387.334465,2.935145,45.016,7.365,44.650898,7.499066
"3467",4.71,31.0161248385416,29,"NF",637,52.518921,45.016,7.365,45.142525,7.042957
"3468",4.71,191.01698877325,190.7,"NF",422.702986,0.1029255,45.016,7.365,45.2755,9.7621
"3469",4.71,111.742740256358,111.2,"NF",1013.023334,0.5177075,45.016,7.365,44.0156,7.31897
"3470",4.71,150.402792527267,150,"NF",450.778962,0.7052845,45.016,7.365,43.6715,7.19988
"3471",4.71,138.338028032786,137.9,"NF",240,1.044253,45.016,7.365,45.9036,6.13289
"3472",4.71,196.707803607279,196.4,"NF",1383,0.076629,45.016,7.365,43.7323,5.67181
"3473",4.71,129.567781489072,129.1,"NF",1454,0.203832,45.016,7.365,45.5888,5.933
"3474",4.71,127.176609484606,126.7,"NF",377.266329,0.7763145,45.016,7.365,45.1993,5.776
"3475",4.71,129.966341796636,129.5,"NF",194,0.8391895,45.016,7.365,45.1815,5.7365
"3476",4.71,143.422452914458,143,"NF",353.884069,0.561651,45.016,7.365,45.9341,6.08369
"3477",4.71,130.962780972305,130.5,"NF",913,0.106555,45.016,7.365,45.1954,5.7265
"3478",4.71,133.15513508686,132.7,"NF",380.771589,0.503089,45.016,7.365,45.2043,5.6995
"3479",4.09,192.734273028956,192.5,"TF",1514.470146,0.0897925,45.712,10.911,46.4549,8.66316
"3480",4.09,193.633184139496,193.4,"TF",2925,0.0243955,45.712,10.911,46.84676,9.00825
"3481",4.09,195.431036429734,195.2,"TF",618,0.1116525,45.712,10.911,47.159105,9.471021
"3482",4.09,195.930446842751,195.7,"TF",1563,0.0315595,45.712,10.911,47.145928,9.434239
"3483",4.09,120.674520923018,120.3,"TF",401.036479,0.36763,45.712,10.911,46.5074,9.85542
"3484",4.09,129.847988047563,129.5,"TF",724.215757,0.401946,45.712,10.911,46.798,10.3038
"3485",4.09,199.626175638367,199.4,"TF",620,0.086902,45.712,10.911,46.92358,9.000898
"3486",4.09,111.405789795683,111,"TF",495.890951,0.3437165,45.712,10.911,46.62662,10.33322
"3487",4.09,152.995228683773,152.7,"TF",486,0.2393465,45.712,10.911,46.693377,9.526099
"3488",4.09,142.117873612013,141.8,"TF",1007.237148,0.094942,45.712,10.911,46.48318,9.44956
"3489",4.09,175.157814555903,174.9,"TF",469.647131,0.0828965,45.712,10.911,44.2393,10.1273
"3490",4.09,170.864302883897,170.6,"TF",640,0.086551,45.712,10.911,44.322445,9.991797
"3491",4.09,77.9808309778756,77.4,"TF",541,1.896772,45.712,10.911,45.659581,11.902321
"3492",4.09,86.5231182979439,86,"TF",416.888489,6.71146,45.712,10.911,46.026695,11.922518
"3493",4.09,25.5331157519015,23.7,"TF",836.160188,2.5991675,45.712,10.911,45.659275,10.616265
"3494",4.09,15.071164520368,11.7,"TF",430,33.370756,45.712,10.911,45.807901,10.848521
"3495",4.09,82.0518128989238,81.5,"TF",227,6.351395,45.712,10.911,45.251733,11.722134
"3496",4.09,93.8818938880123,93.4,"TF",208,1.756048,45.712,10.911,44.878231,11.061743
"3497",4.09,154.093121196243,153.8,"TF",595.287402,0.141092,45.712,10.911,44.364874,10.466171
"3498",4.09,185.243758329397,185,"TF",883.359304,0.0949425,45.712,10.911,44.0624,10.597
"3499",4.09,155.889736673073,155.6,"TF",1058.081505,0.09874,45.712,10.911,44.7679,9.4478
"3500",4.09,94.2798493846909,93.8,"TF",791.610279,0.6113455,45.712,10.911,46.4694,10.3764
"3501",4.09,51.1892566853632,50.3,"TF",934.275262,0.3880985,45.712,10.911,45.5494003296,10.3094997406
"3502",4.09,77.0876124938372,76.5,"TF",388.839419,0.4635665,45.712,10.911,45.6372,9.9345
"3503",4.09,56.2086292307507,55.4,"TF",372.542497,0.7089555,45.712,10.911,45.606,10.217
"3504",4.09,117.484722411044,117.1,"TF",1151.594333,0.732685,45.712,10.911,46.015,12.3552
"3505",4.09,68.2642659083067,67.6,"TF",278.363808,0.5374125,45.712,10.911,45.4582,10.1234
"3506",4.09,115.790370929538,115.4,"TF",494.494954,0.9384815,45.712,10.911,45.7054,9.4291
"3507",4.09,133.837588143242,133.5,"TF",402.274067,0.3054115,45.712,10.911,45.4803,9.2321
"3508",4.09,63.9100148646517,63.2,"TF",237,1.342294,45.712,10.911,45.1495,10.7897
"3509",4.09,120.674520923018,120.3,"TF",259.711599,0.6746395,45.712,10.911,44.6297,10.9492
"3510",4.09,50.2069716274543,49.3,"TF",264,2.1421175,45.712,10.911,45.3082,11.1724
"3511",4.09,84.336765411059,83.8,"TF",315.2123,0.3839735,45.712,10.911,45.4056,9.9307
"3512",4.09,55.8144246588639,55,"TF",321,3.958182,45.712,10.911,45.639971,11.609983
"3513",4.09,152.396391033384,152.1,"TF",1101.741113,1.64653,45.712,10.911,46.2601,12.7104
"3514",4.09,30.1365226925735,28.6,"TF",340.610298,17.3366165,45.712,10.911,45.523,11.1606
"3515",4.09,33.956000942396,32.6,"TF",413.017,2.28199,45.712,10.911,45.6429,10.504
"3516",4.09,151.697758717787,151.4,"TF",526.413598,0.1624035,45.712,10.911,44.35085,10.9765
"3517",4.17,25.3193522823946,20.5,"SS",1006.200629,2.3630635,38.217,14.671,38.172009,14.89851
"3518",4.17,52.4491143871848,50.3,"SS",790.17024,0.9486775,38.217,14.671,38.234123,15.245135
"3519",4.17,21.0435168163499,14.9,"SS",291,12.2671605,38.217,14.671,38.118395,14.786304
"3520",4.17,31.8756897964577,28.2,"SS",251,4.4342155,38.217,14.671,38.134386,14.975179
"3521",4.17,27.2988937504801,22.9,"SS",455,4.6125505,38.217,14.671,38.044387,14.81464
"3522",4.17,73.4195450816743,71.9,"SS",541.200612,0.312347,38.217,14.671,37.6314,15.0216
"3523",4.17,77.1447315116204,75.7,"SS",374.274573,0.3810075,38.217,14.671,37.6719,15.1885
"3524",4.17,116.352823773211,115.4,"SS",760.636397,0.160401,38.217,14.671,37.1783,14.7155
"3525",4.17,35.5543190062754,32.3,"SS",757.647482,3.158412,38.217,14.671,38.3763,14.9801
"3526",4.17,198.357403693434,197.8,"SS",831.788837,0.010425,38.217,14.671,39.0359,16.6886
"3527",4.71,42.0386726717198,41.4,"NF",330.115537,4.304759,38.064,14.784,38.182709,15.231612
"3528",4.71,32.7246084774134,31.9,"NF",418.106798,3.538838,38.064,14.784,37.780802,14.844718
"3529",4.71,17.2235304162648,15.6,"NF",1006.200629,3.6513615,38.064,14.784,38.172009,14.89851
"3530",4.71,130.704016770717,130.5,"NF",359.624174,0.6153995,38.064,14.784,37.114359,13.912432
"3531",4.71,47.8600041788548,47.3,"NF",618.971207,1.1700665,38.064,14.784,38.468151,14.956903
"3532",4.71,68.1918616845148,67.8,"NF",366.468631,1.9595235,38.064,14.784,38.188812,15.540627
"3533",4.71,40.6606689566219,40,"NF",787.297757,2.3846135,38.064,14.784,37.926189,14.363569
"3534",4.71,45.1934729800665,44.6,"NF",790.17024,2.8512215,38.064,14.784,38.234123,15.245135
"3535",4.71,9.44933860119321,6,"NF",291,28.8272275,38.064,14.784,38.118395,14.786304
"3536",4.71,47.069523048359,46.5,"NF",465,2.0003975,38.064,14.784,37.766708,14.411014
"3537",4.71,19.8881874488351,18.5,"NF",251,20.2163435,38.064,14.784,38.134386,14.975179
"3538",4.71,8.09567785920364,3.5,"NF",455,33.6705535,38.064,14.784,38.044387,14.81464
"3539",4.09,139.964888454212,139.6,"SS",401.036479,0.383395,45.528,10.985,46.5074,9.85542
"3540",4.09,151.038074669932,150.7,"SS",724.215757,0.282177,45.528,10.985,46.798,10.3038
"3541",4.09,186.074313111724,185.8,"SS",714,0.1021655,45.528,10.985,46.856125,9.523831
"3542",4.09,132.485546381483,132.1,"SS",495.890951,0.285573,45.528,10.985,46.62662,10.33322
"3543",4.09,171.996802295857,171.7,"SS",486,0.1738,45.528,10.985,46.693377,9.526099
"3544",4.09,159.719660655788,159.4,"SS",1007.237148,0.128261,45.528,10.985,46.48318,9.44956
"3545",4.09,158.721674638343,158.4,"SS",469.647131,0.113991,45.528,10.985,44.2393,10.1273
"3546",4.09,109.367362590491,108.9,"SS",795.785762,1.679176,45.528,10.985,46.004179,9.761945
"3547",4.09,97.6238700318728,97.1,"SS",375.71172,1.712146,45.528,10.985,44.921448,11.875613
"3548",4.09,33.8422812469845,32.3,"SS",836.160188,6.725878,45.528,10.985,45.659275,10.616265
"3549",4.09,30.1424949199631,28.4,"SS",274.267736,4.4417885,45.528,10.985,45.273386,10.960213
"3550",4.09,98.718032800497,98.2,"SS",213,1.484107,45.528,10.985,44.646988,10.889912
"3551",4.09,168.902249836999,168.6,"SS",769.109673,0.125375,45.528,10.985,44.135015,11.829782
"3552",4.09,34.4154035280716,32.9,"SS",430,4.388403,45.528,10.985,45.807901,10.848521
"3553",4.09,87.1869829733774,86.6,"SS",218,1.0974345,45.528,10.985,44.848398,10.446963
"3554",4.09,18.8366663717336,15.9,"SS",797.271666,5.662401,45.528,10.985,45.562015,11.182743
"3555",4.09,78.2545206361907,77.6,"SS",714.424087,0.9888585,45.528,10.985,45.8003,11.9023
"3556",4.09,52.9717849425522,52,"SS",1032.616466,1.859779,45.528,10.985,45.8228,10.4664
"3557",4.09,166.007529949698,165.7,"SS",883.359304,0.0833805,45.528,10.985,44.0624,10.597
"3558",4.09,147.845392217681,147.5,"SS",1058.081505,0.127599,45.528,10.985,44.7679,9.4478
"3559",4.09,53.757325082262,52.8,"SS",934.275262,1.67077,45.528,10.985,45.5494003296,10.3094997406
"3560",4.09,83.5129930010894,82.9,"SS",388.839419,0.6833895,45.528,10.985,45.6372,9.9345
"3561",4.09,61.435901556012,60.6,"SS",372.542497,1.873372,45.528,10.985,45.606,10.217
"3562",4.09,87.6836358735197,87.1,"SS",326.378925,0.780217,45.528,10.985,45.8361,12.0131
"3563",4.09,100.309770212079,99.8,"SS",422.702986,0.4996555,45.528,10.985,45.2755,9.7621
"3564",4.09,149.741009746829,149.4,"SS",281,0.6589105,45.528,10.985,45.2026,9.1349
"3565",4.09,119.926060553993,119.5,"SS",1151.594333,0.7068425,45.528,10.985,46.015,12.3552
"3566",4.09,143.356234604568,143,"SS",456.6982,0.193587,45.528,10.985,44.35955,11.74248
"3567",4.09,68.5481582538875,67.8,"SS",278.363808,0.7293015,45.528,10.985,45.4582,10.1234
"3568",4.09,123.314313848799,122.9,"SS",494.494954,1.411899,45.528,10.985,45.7054,9.4291
"3569",4.09,139.765410599332,139.4,"SS",548.95864,0.136281,45.528,10.985,44.3128,11.4248
"3570",4.09,30.2367326277162,28.5,"SS",264,2.794707,45.528,10.985,45.3082,11.1724
"3571",4.09,84.2078974918624,83.6,"SS",315.2123,0.599014,45.528,10.985,45.4056,9.9307
"3572",4.09,51.3039959457351,50.3,"SS",321,2.85558,45.528,10.985,45.639971,11.609983
"3573",4.09,193.164230643253,192.9,"SS",1001.609884,0.042604,45.528,10.985,43.9048,11.847
"3574",4.09,157.025157220109,156.7,"SS",1101.741113,1.085568,45.528,10.985,46.2601,12.7104
"3575",4.09,17.0205757834452,13.7,"SS",340.610298,38.190918,45.528,10.985,45.523,11.1606
"3576",4.09,40.867713417807,39.6,"SS",413.017,4.43567,45.528,10.985,45.6429,10.504
"3577",4.09,131.189366947173,130.8,"SS",526.413598,0.2083565,45.528,10.985,44.35085,10.9765
"3578",4.09,25.30316185776,23.2,"SS",695.425411,11.684927,45.528,10.985,45.6378,10.7319
"3579",4.09,41.3523880809803,40.1,"SS",868.680983,3.237509,45.528,10.985,45.4536,11.4876
"3580",4.09,159.619860919624,159.3,"SS",461.898558,0.0317473,45.528,10.985,44.1594,10.3864
"3581",4.95,191.113081708187,188.9,"SS",401.036479,1.1317445,44.871,10.51,46.5074,9.85542
"3582",4.95,197.738109629884,195.6,"SS",495.890951,0.7363515,44.871,10.51,46.62662,10.33322
"3583",4.95,199.419883662588,197.3,"SS",1007.237148,0.5269265,44.871,10.51,46.48318,9.44956
"3584",4.95,81.8122851410471,76.5,"SS",469.647131,1.9214635,44.871,10.51,44.2393,10.1273
"3585",4.95,89.9055615632314,85.1,"SS",760.956042,2.567453,44.871,10.51,44.208759,9.97307
"3586",4.95,86.1290311103056,81.1,"SS",589.866526,3.766999,44.871,10.51,44.506794,9.622965
"3587",4.95,101.625587329176,97.4,"SS",680.304388,1.1914795,44.871,10.51,43.995831,10.576916
"3588",4.95,79.0142392230666,73.5,"SS",640,1.90667,44.871,10.51,44.322445,9.991797
"3589",4.95,141.895066862805,138.9,"SS",795.785762,3.3137665,44.871,10.51,46.004179,9.761945
"3590",4.95,119.764101466174,116.2,"SS",857.244383,0.949764,44.871,10.51,43.954205,11.212867
"3591",4.95,99.8060619401447,95.5,"SS",410,0.2620325,44.871,10.51,44.129344,11.117683
"3592",4.95,64.8459713474939,58,"SS",522.597138,9.881418,44.871,10.51,44.506389,9.987298
"3593",4.95,89.7162750006932,84.9,"SS",551.49798,1.438866,44.871,10.51,44.110523,10.411119
"3594",4.95,111.825757319144,108,"SS",375.71172,3.599422,44.871,10.51,44.921448,11.875613
"3595",4.95,171.864365125526,169.4,"SS",416.888489,3.5438195,44.871,10.51,46.026695,11.922518
"3596",4.95,81.8122851410471,76.5,"SS",509,1.94494,44.871,10.51,44.238247,10.131089
"3597",4.95,92.655275079188,88,"SS",836.160188,8.1166785,44.871,10.51,45.659275,10.616265
"3598",4.95,137.395378379333,134.3,"SS",1152,3.462047,44.871,10.51,44.431709,8.932087
"3599",4.95,64.0422516780914,57.1,"SS",274.267736,6.1382635,44.871,10.51,45.273386,10.960213
"3600",4.95,40.7303326772566,28.6,"SS",428,12.7322305,44.871,10.51,44.65537,10.31334
"3601",4.95,106.619697992444,102.6,"SS",885.969579,1.043293,44.871,10.51,44.096161,9.807919
"3602",4.95,103.448006264017,99.3,"SS",325.806908,1.171643,44.871,10.51,44.48556,11.640462
"3603",4.95,48.6004115208915,39,"SS",213,3.857563,44.871,10.51,44.646988,10.889912
"3604",4.95,111.342938707401,107.5,"SS",430,8.935826,44.871,10.51,45.807901,10.848521
"3605",4.95,108.352941815163,104.4,"SS",227,3.400874,44.871,10.51,45.251733,11.722134
"3606",4.95,129.976497875577,126.7,"SS",778.344775,1.340458,44.871,10.51,44.170376,11.766935
"3607",4.95,52.3637279039604,43.6,"SS",208,7.086613,44.871,10.51,44.878231,11.061743
"3608",4.95,34.0270480647381,17.8,"SS",190,60.7179715,44.871,10.51,44.843001,10.731506
"3609",4.95,152.973984716356,150.2,"SS",372.210314,1.514675,44.871,10.51,44.636658,8.642406
"3610",4.95,34.5606712897768,18.8,"SS",302.672112,24.05226,44.871,10.51,44.828922,10.279394
"3611",4.95,107.871265868163,103.9,"SS",850.675445,1.122395,44.871,10.51,43.989647,10.944552
"3612",4.95,79.3864598026641,73.9,"SS",777.215443,2.0413835,44.871,10.51,44.379951,9.88165
"3613",4.95,62.8859284737055,55.8,"SS",311.737738,13.8172475,44.871,10.51,45.274192,10.08792
"3614",4.95,83.1228608747317,77.9,"SS",453,1.8199455,44.871,10.51,44.188549,10.28861
"3615",4.95,131.63419008753,128.4,"SS",709,1.3895075,44.871,10.51,44.595459,8.936011
"3616",4.95,168.6126033249,166.1,"SS",641.189231,1.208668,44.871,10.51,44.483353,8.486171
"3617",4.95,114.435527700098,110.7,"SS",538,2.630263,44.871,10.51,44.265343,9.403355
"3618",4.95,97.1302733446169,92.7,"SS",948.140989,1.139874,44.871,10.51,44.064114,10.803726
"3619",4.95,60.9422677622026,53.6,"SS",406.421878,7.1496365,44.871,10.51,45.074268,9.894491
"3620",4.95,29.5357410606201,5.6,"SS",218,96.413124,44.871,10.51,44.848398,10.446963
"3621",4.95,54.2937381288119,45.9,"SS",675.197523,5.3803315,44.871,10.51,44.507027,10.784814
"3622",4.95,97.6075816727369,93.2,"SS",797.271666,5.9717565,44.871,10.51,45.562015,11.182743
"3623",4.95,116.565046218839,112.9,"SS",1143.754329,2.075547,44.871,10.51,44.53371,9.16589
"3624",4.95,63.4189246203371,56.4,"SS",595.287402,2.475876,44.871,10.51,44.364874,10.466171
"3625",4.95,92.1805293974818,87.5,"SS",855,1.73194,44.871,10.51,44.3927,9.633476
"3626",4.95,73.1904365337439,67.2,"SS",208,1.2689785,44.871,10.51,44.524391,11.204494
"3627",4.95,153.072172520024,150.3,"SS",714.424087,2.0088535,44.871,10.51,45.8003,11.9023
"3628",4.95,109.702506808186,105.8,"SS",1032.616466,3.666336,44.871,10.51,45.8228,10.4664
"3629",4.95,94.6520469931845,90.1,"SS",883.359304,0.9512935,44.871,10.51,44.0624,10.597
"3630",4.95,89.6216491702758,84.8,"SS",1058.081505,2.36763,44.871,10.51,44.7679,9.4478
"3631",4.95,82.2800097228968,77,"SS",934.275262,4.6955235,44.871,10.51,45.5494003296,10.3094997406
"3632",4.95,100.667571739861,96.4,"SS",388.839419,3.001746,44.871,10.51,45.6372,9.9345
"3633",4.95,89.7162750006932,84.9,"SS",372.542497,8.2974745,44.871,10.51,45.606,10.217
"3634",4.95,189.235303260253,187,"SS",659.198177,0.1188565,44.871,10.51,43.8011,12.3205
"3635",4.95,161.918158339329,159.3,"SS",326.378925,1.6787475,44.871,10.51,45.8361,12.0131
"3636",4.95,79.5726711880404,74.1,"SS",422.702986,7.4458795,44.871,10.51,45.2755,9.7621
"3637",4.95,118.018473130269,114.4,"SS",281,4.260492,44.871,10.51,45.2026,9.1349
"3638",4.95,129.58661196281,126.3,"SS",341.485676,0.585207,44.871,10.51,44.2895,11.877
"3639",4.95,194.57327668516,192.4,"SS",1151.594333,0.7696415,44.871,10.51,46.015,12.3552
"3640",4.95,77.6208734813001,72,"SS",278.363808,3.309128,44.871,10.51,45.4582,10.1234
"3641",4.95,129.001899210826,125.7,"SS",494.494954,10.0942125,44.871,10.51,45.7054,9.4291
"3642",4.95,99.8060619401447,95.5,"SS",548.95864,0.682195,44.871,10.51,44.3128,11.4248
"3643",4.95,76.9720078989758,71.3,"SS",264,5.4265685,44.871,10.51,45.3082,11.1724
